file,mean H,mean S,mean V,pleasure,arousal,dominance,c_H_1,c_H_2,c_H_3,c_S_1,c_S_2,c_S_3,c_V_1,c_V_2,c_V_3,Sum_H,Sum_S,Sum_V
abstract_0132.jpg,95.040323,94.935484,95.190860,86.567500,27.452124,102.724409,989.063830,0.209220,-115.154122,988.000000,0.780142,-115.360215,989.015957,0.923759,-114.763441,874.118928,873.419927,875.176275
abstract_0133.jpg,102.519016,104.094705,103.579418,94.370634,30.347204,112.030664,937.343750,-1.299107,-58.649554,942.482143,-0.169643,-54.386905,947.825893,-0.004464,-59.399554,877.395089,887.925595,888.421875
abstract_0134.jpg,90.305965,91.583158,91.279298,83.131011,26.653312,98.678877,875.737500,-0.906944,-78.063025,891.025000,0.533333,-81.046218,883.783333,-0.216667,-78.948179,796.767530,810.512115,804.618487
abstract_0135.jpg,119.237918,118.379182,117.486989,107.109442,34.606543,127.171450,1113.349265,0.604167,-77.400617,1102.716912,0.028186,-76.798148,1095.371324,-1.410539,-77.251235,1036.552814,1025.946950,1016.709550
abstract_0136.jpg,102.294515,102.140928,101.335865,92.392751,29.870439,109.700354,850.855000,3.288333,-16.548822,854.285000,2.098333,-17.276094,855.640000,3.066667,-23.727273,837.594512,839.107239,834.979394
abstract_0137.jpg,105.123288,103.589954,101.164384,92.593215,30.793014,110.033717,1092.201087,-1.382246,-125.750906,1076.565217,0.177536,-123.677536,1055.880435,2.688406,-122.954710,965.067935,953.065217,935.614130
abstract_0138.jpg,136.156954,136.355866,136.011655,123.846333,39.649907,147.002735,1024.004630,0.217593,33.733796,1030.981481,-0.580247,30.370370,1032.879630,0.234568,28.322531,1057.956019,1060.771605,1061.436728
abstract_0139.jpg,51.028547,50.824517,50.183039,45.807691,14.937968,54.402955,427.500000,0.296667,-9.773333,415.290000,1.530000,-4.051667,405.955000,-0.225000,-0.752500,418.023333,412.768333,404.977500
abstract_0140.jpg,72.689139,74.460674,70.791011,65.227146,22.731191,77.628584,668.950893,-1.120536,-43.081101,697.647321,-1.183036,-50.590030,676.428571,-1.973214,-55.029762,624.749256,645.874256,619.425595
abstract_0141.jpg,110.229566,110.670220,110.538735,100.619176,32.135124,119.423909,823.652542,0.276836,29.007062,824.093220,0.437853,30.484463,825.419492,0.461864,29.365113,852.936441,855.015537,855.246469
abstract_0142.jpg,138.844203,138.888406,139.076087,126.517949,40.219457,150.142116,1254.767241,0.396552,-72.795652,1253.719828,0.297414,-72.080435,1254.250000,0.241379,-71.461594,1182.368141,1181.936807,1183.029785
abstract_0143.jpg,89.686703,91.900425,91.234366,83.169806,26.857602,98.746254,887.090580,-3.554348,-84.056159,890.568841,-2.071256,-77.005435,886.471014,-4.625604,-77.757246,799.480072,811.492150,804.088164
abstract_0144.jpg,84.144893,87.072842,85.836896,78.383484,25.634268,93.099351,815.948113,-0.338050,-72.010220,858.113208,-0.298742,-80.355346,869.174528,-0.536164,-90.840409,743.599843,777.459119,777.797956
abstract_0145.jpg,102.481107,101.267881,101.249663,92.141201,29.373333,109.355466,738.056452,-1.236559,40.401882,733.387097,-1.416667,36.986559,736.241935,-1.053763,35.956989,777.221774,768.956989,771.145161
abstract_0146.jpg,85.000000,85.000000,85.000000,77.350000,24.650000,91.800000,1020.000000,0.000000,-170.000000,1020.000000,0.000000,-170.000000,1020.000000,0.000000,-170.000000,850.000000,850.000000,850.000000
abstract_0147.jpg,115.066302,115.342457,115.338200,104.958698,33.450633,124.566618,1002.036232,1.562802,-41.658759,1002.891304,1.241546,-41.495742,1003.413043,0.664251,-41.366180,961.940275,962.637108,962.711115
abstract_0148.jpg,127.163134,127.649968,127.392421,115.983764,37.098330,137.666230,880.561538,3.669231,69.539744,884.592308,2.207692,69.098718,886.861538,2.535897,67.300000,953.770513,955.898718,956.697436
abstract_0149.jpg,132.988656,133.696335,134.430192,122.170026,38.544442,144.949773,1099.281250,-0.805556,-18.532986,1097.145833,-1.059028,-14.934028,1101.817708,-1.730903,-14.084201,1079.942708,1081.152778,1086.002604
abstract_0150.jpg,127.239744,127.155128,127.116026,115.684186,36.887109,137.297821,1108.476923,0.094872,-45.187179,1109.257692,0.060256,-45.945513,1110.438462,0.079487,-46.685897,1063.384615,1063.372436,1063.832051
abstract_0151.jpg,42.862537,84.305605,80.784661,74.288649,25.540118,88.374136,516.450704,-0.483568,-86.075117,1011.711268,-0.138498,-168.618545,969.683099,-0.776995,-161.613850,429.892019,842.954225,807.292254
abstract_0152.jpg,93.471576,93.248062,92.399871,84.270484,27.304877,100.063282,857.826923,2.565385,-55.201550,858.188462,2.678205,-55.321705,860.000000,1.192308,-59.958656,805.190757,805.544961,801.233651
abstract_0153.jpg,138.356554,138.357303,137.937079,125.615191,40.253888,149.106517,1205.508929,0.803571,-50.278274,1198.723214,0.092262,-47.019345,1197.138393,1.450893,-47.683780,1156.034226,1151.796131,1150.905506
abstract_0154.jpg,134.598367,135.426132,137.193022,124.456934,38.725843,147.603059,1086.684211,2.733918,-5.342183,1086.706140,2.975146,-1.997788,1095.324561,3.400585,-0.337758,1084.075946,1087.683499,1098.387388
abstract_0155.jpg,75.627486,75.347800,74.879445,68.243333,21.996052,81.019675,680.525000,0.746429,-38.076139,677.032143,0.855952,-37.427458,672.964286,0.369048,-37.370504,643.195289,640.460637,635.962830
abstract_0156.jpg,119.666667,119.480916,118.239822,107.871279,35.034205,128.096158,1125.340909,-1.333333,-82.720102,1131.837121,-0.950758,-86.954835,1124.098485,0.169192,-88.378499,1041.287474,1043.931529,1035.889178
abstract_0157.jpg,85.722543,85.791908,85.803468,78.078613,24.876069,92.664046,1024.170455,-0.185606,-169.423372,1024.494318,0.119318,-169.014368,1024.460227,0.289773,-168.594828,854.561477,855.599269,856.155172
abstract_0158.jpg,35.132644,34.312661,34.807063,31.565659,9.797407,37.433419,278.714286,-0.799320,1.688144,266.673469,-0.809524,4.466495,268.693878,-0.010204,4.617698,279.603110,270.330440,273.301371
abstract_0159.jpg,115.413125,114.839672,114.630127,104.359515,33.368464,123.867591,987.660714,0.464286,-32.389881,986.316964,0.596726,-34.127232,986.678571,0.568452,-34.744048,955.735119,952.786458,952.502976
abstract_0160.jpg,135.149554,135.258929,135.924851,123.545112,39.018653,146.585744,1133.674107,-1.186012,-26.314732,1136.477679,-0.120536,-27.710565,1142.750000,0.449405,-28.196429,1106.173363,1108.646577,1115.002976
abstract_0161.jpg,97.557858,96.244387,95.012953,86.732703,28.292617,103.008048,875.295918,7.275510,-47.862543,866.668367,4.603741,-49.085052,856.683673,1.078231,-46.259450,834.708886,822.187057,811.502455
abstract_0162.jpg,71.539931,71.410590,71.160590,64.811137,20.786571,76.933437,628.208333,1.302083,-30.184028,627.557292,1.543403,-30.981771,625.770833,1.743056,-30.881944,599.326389,598.118924,596.631944
abstract_0163.jpg,111.054863,111.710723,112.768911,102.386908,32.068071,121.451804,941.303922,-2.120915,-25.133663,940.745098,-0.147059,-21.851485,954.436275,-1.155229,-25.000825,914.049343,918.746554,928.280221
abstract_0164.jpg,118.335043,118.626496,119.090598,108.270342,34.257812,128.469333,1044.290816,-0.654762,-48.956633,1050.198980,-0.862245,-50.604592,1055.091837,-1.411565,-51.008503,994.679422,998.732143,1002.671769
abstract_0165.jpg,150.516959,151.326316,152.373099,138.429228,43.560129,164.227977,1034.423611,0.789352,84.989583,1047.520833,0.854167,81.774306,1068.881944,1.067130,74.871528,1120.202546,1130.149306,1144.820602
abstract_0166.jpg,129.259813,129.161371,129.381931,117.689034,37.388424,139.661907,1229.451493,0.742537,-97.717040,1226.876866,0.650498,-96.787935,1226.794776,0.685323,-95.838930,1132.476990,1130.739428,1131.641169
abstract_0167.jpg,103.964361,104.130678,104.333333,94.898749,30.135073,112.615150,1045.308333,-0.027778,-106.659722,1047.291667,-0.058333,-107.001389,1049.770833,-0.026389,-107.436806,938.620833,940.231944,942.307639
abstract_0168.jpg,105.013670,106.121977,107.125131,97.263176,30.464395,115.374132,726.537500,1.525000,55.602083,737.350000,1.704167,55.741667,747.725000,0.950000,55.658333,783.664583,794.795833,804.333333
abstract_0169.jpg,94.085664,93.993342,93.090990,84.911318,27.537798,100.827022,1061.010638,-0.212766,-154.437943,1060.640957,-0.057624,-154.441933,1054.547872,0.026596,-154.929965,906.359929,906.141401,899.644504
abstract_0170.jpg,90.291128,90.024978,89.095607,81.281464,26.395349,96.520655,930.112245,0.387755,-106.342784,925.943878,0.045918,-105.006873,919.250000,0.324830,-104.667526,824.157216,820.982923,814.907304
abstract_0171.jpg,81.617521,80.696581,81.331197,73.871774,23.205278,87.634615,649.679487,-0.713675,1.284188,624.352564,-0.006410,10.056624,617.108974,0.587607,16.772436,650.250000,634.402778,634.469017
abstract_0172.jpg,132.558559,132.196911,131.669241,119.935097,38.500682,142.371634,1210.996154,-0.255128,-75.540385,1207.930769,-0.946154,-75.437179,1203.107692,-1.430769,-74.630769,1135.200641,1131.547436,1127.046154
abstract_0173.jpg,85.909791,86.004400,86.334433,78.491727,24.838966,93.135578,781.342105,-0.254386,-47.061404,784.638158,-0.006579,-48.237939,790.085526,0.256579,-49.553728,734.026316,736.393640,740.788377
abstract_0174.jpg,88.391834,88.472882,87.936015,80.139884,25.823565,95.142693,663.923913,4.150966,22.179440,664.373188,4.699275,20.953163,661.163043,5.100242,19.236618,690.254320,690.025627,685.499903
abstract_0175.jpg,82.121756,80.785762,78.850965,72.180033,24.027658,85.778177,697.142857,-1.129630,-21.243386,677.575397,0.128307,-15.955688,655.162698,-2.003968,-13.267857,674.769841,661.748016,639.890873
abstract_0176.jpg,115.209524,115.292641,114.385281,104.290225,33.716147,123.826459,839.122449,-0.792517,41.986254,840.015306,-0.522109,42.354811,836.020408,-1.425170,39.209622,880.316186,881.848008,873.804860
abstract_0177.jpg,99.308547,99.555556,99.724786,90.712325,28.818650,107.648615,1004.852041,-0.028912,-105.053571,1008.168367,-0.045918,-105.725340,1010.683673,-0.176871,-106.267007,899.769558,902.397109,904.239796
abstract_0178.jpg,91.312438,91.321393,91.336318,83.112766,26.478577,98.638448,1016.184524,-0.156746,-142.891865,1016.279762,-0.125000,-142.899802,1016.440476,-0.059524,-142.922619,873.135913,873.254960,873.458333
abstract_0179.jpg,104.724105,104.170433,103.509416,94.338992,30.414341,112.001695,1102.738889,0.594444,-131.987828,1098.205556,-0.535185,-131.345506,1091.288889,-1.218519,-129.207865,971.345506,966.324865,960.862505
abstract_0180.jpg,81.115059,80.656514,80.122673,73.029078,23.555880,86.703316,795.855000,1.438333,-75.310606,788.780000,0.880000,-74.154882,783.465000,0.718333,-72.925084,721.982727,715.505118,711.258249
abstract_0181.jpg,145.586111,146.139815,143.207407,130.963870,43.289593,155.602370,1300.988889,-4.696296,-66.479630,1309.216667,-7.283333,-69.369444,1285.672222,-6.483333,-71.404630,1229.812963,1232.563889,1207.784259
abstract_0182.jpg,127.124352,127.055268,126.651123,115.341434,36.971313,136.912539,1088.372449,-1.096939,-36.817010,1084.790816,-1.596939,-35.954467,1074.979592,-1.615646,-33.259450,1050.458500,1047.239410,1040.104495
abstract_0183.jpg,49.073511,46.453739,39.804183,37.684708,15.532947,45.116375,304.435606,-0.071970,43.818813,290.890152,1.675505,41.785985,252.992424,1.441919,32.743687,348.182449,334.351641,287.178030
abstract_0184.jpg,114.855856,114.253153,114.390991,104.065477,33.090685,123.498162,1189.675532,0.232270,-134.787634,1188.186170,-0.239362,-136.862903,1190.909574,-0.512411,-137.830645,1055.120167,1051.083905,1052.566518
abstract_0185.jpg,98.148579,97.762920,96.833333,88.322842,28.639419,104.877468,875.150000,-0.973077,-44.730620,865.226923,-0.932051,-41.304264,852.842308,-0.675641,-38.041990,829.446303,822.990608,814.124677
abstract_0186.jpg,64.404566,63.010046,62.154338,56.748703,18.538183,67.400511,658.418478,1.371377,-71.711051,643.690217,1.092391,-68.564312,639.907609,1.067029,-70.368659,588.078804,576.218297,570.605978
abstract_0187.jpg,137.880208,137.276910,138.500000,125.765920,39.431146,149.188611,1163.458333,-2.805556,-30.333333,1160.859375,-1.682292,-32.691840,1169.067708,-0.359375,-31.296007,1130.319444,1126.485243,1137.412326
abstract_0188.jpg,158.522968,158.546525,158.616019,144.325289,45.956949,171.283062,1399.111111,-0.856481,-64.812207,1396.875000,-0.740741,-63.626761,1396.652778,-0.768519,-63.298122,1333.442423,1332.507499,1332.586137
abstract_0189.jpg,144.266667,145.437975,147.799156,133.977772,41.445046,158.867511,1323.085000,-0.358333,-84.229798,1274.530000,-0.760000,-55.865320,1280.430000,-0.540000,-49.244108,1238.496869,1217.904680,1230.645892
abstract_0190.jpg,134.157345,134.239374,134.975391,122.665682,38.701253,145.537897,1076.928571,-1.952381,-1.318452,1079.044643,-1.217262,-1.816964,1088.767857,-1.083333,-3.708333,1073.657738,1076.010417,1083.976190
abstract_0191.jpg,80.255444,80.155779,80.088777,72.895528,23.265946,86.517320,951.055000,4.128333,-155.465833,951.095000,3.825000,-155.849167,949.405000,3.558333,-155.284167,799.717500,799.070833,797.679167
abstract_0192.jpg,129.645740,129.658445,129.830344,118.107795,37.547661,140.161764,1177.665179,-0.430060,-70.357887,1177.415179,-0.385417,-70.152530,1178.151786,-0.377976,-69.864583,1106.877232,1106.877232,1107.909226
abstract_0193.jpg,74.926568,74.482673,74.829208,68.018342,21.492550,80.704653,528.235294,-2.297386,38.232673,524.593137,-2.406863,38.347360,525.387255,-2.014706,39.324257,564.170582,560.533634,562.696806
abstract_0194.jpg,139.761161,140.252976,140.654018,127.906927,40.549040,151.778006,1072.183036,-0.031250,22.877232,1072.214286,-0.023810,24.827381,1074.723214,-0.035714,25.010417,1095.029018,1097.017857,1099.697917
abstract_0195.jpg,104.482208,104.496732,104.662309,95.206275,30.252723,112.982309,1053.577586,-0.316092,-108.923188,1053.280172,-0.239943,-108.707971,1054.409483,-0.119253,-108.639855,944.338306,944.332259,945.650375
abstract_0196.jpg,59.436987,59.039523,58.713647,53.501111,17.222483,63.515019,470.455357,3.086310,3.480655,464.620536,2.995536,4.610863,458.754464,0.644345,5.877232,477.022321,472.226935,465.276042
abstract_0197.jpg,108.008921,108.226277,108.485807,98.664988,31.305166,117.081622,1088.081731,0.049679,-112.355178,1090.562500,0.318910,-112.613269,1093.562500,0.575321,-112.898058,975.776232,978.268142,981.239762
abstract_0198.jpg,72.112782,72.208020,71.699248,65.358246,21.098045,77.597995,579.305000,-1.705000,-1.564167,580.010000,-1.280000,-1.391667,577.410000,-0.990000,-0.741667,576.035833,577.338333,575.678333
abstract_0199.jpg,70.834593,70.289673,69.477750,63.403375,20.635701,75.295785,519.760000,-0.766667,24.726667,513.555000,-0.848333,25.100833,504.000000,1.090000,25.773333,543.720000,537.807500,530.863333
abstract_0200.jpg,107.050863,106.492280,105.018165,95.890836,31.339737,113.891335,942.695652,1.565217,-42.503623,937.331522,1.393116,-42.515399,923.239130,2.010870,-41.257246,901.757246,896.209239,883.992754
abstract_0201.jpg,85.175979,84.637765,85.423250,77.562351,24.301452,92.005755,769.861538,2.594872,-44.610256,769.030769,4.951282,-45.646154,785.807692,0.053846,-49.339744,727.846154,728.335897,736.521795
abstract_0202.jpg,100.550595,100.664435,100.764881,91.673943,29.161548,108.793929,1005.254464,0.022321,-100.444196,1006.691964,-0.093750,-100.707589,1008.410714,-0.148810,-101.145833,904.832589,905.890625,907.116071
abstract_0203.jpg,95.066044,94.763240,94.165732,85.822268,27.666567,101.890193,849.123134,0.028607,-44.453358,846.317164,0.098259,-44.291667,845.156716,0.166667,-45.866915,804.698383,802.123756,799.456468
abstract_0204.jpg,65.349850,65.454955,68.864865,61.916847,17.924865,73.282883,557.406250,0.995536,-16.406907,548.000000,0.642857,-10.548048,567.334821,1.203869,-6.189189,541.994879,538.094809,562.349501
abstract_0205.jpg,83.005267,82.082017,81.393529,74.219579,24.017216,88.125327,831.482143,1.339286,-84.292042,818.482143,1.500000,-81.185435,809.419643,1.803571,-79.120120,748.529387,738.796707,732.103094
abstract_0206.jpg,74.295713,75.877515,78.246719,70.683290,21.270026,83.748311,844.916667,-0.305556,-124.927083,864.130208,-0.008681,-128.191840,893.369792,0.203125,-133.297743,719.684028,735.929688,760.275174
abstract_0207.jpg,147.246436,147.640190,148.338086,134.834121,42.599308,159.981806,1144.689516,-0.364247,16.324526,1145.520161,1.200269,16.883469,1151.334677,1.103495,15.514905,1160.649795,1163.603899,1167.953077
abstract_0208.jpg,109.067961,109.982524,110.756634,100.618233,31.654958,119.369450,1073.603846,0.060256,-101.057494,1086.911538,0.337179,-104.033592,1091.488462,0.303846,-103.906977,972.606609,983.215126,987.885331
abstract_0209.jpg,141.929550,141.993477,142.118069,129.300033,41.139485,153.447645,1174.765625,0.567708,-18.151042,1175.968750,0.690104,-18.945313,1177.992188,0.700521,-19.808594,1157.182292,1157.713542,1158.884115
abstract_0210.jpg,107.695941,107.296075,106.100466,96.814458,31.486500,114.971098,1080.484127,-5.439153,-108.514550,1082.400794,-4.070106,-112.119709,1077.817460,-0.500000,-114.824074,966.530423,966.210979,962.493386
abstract_0211.jpg,144.404467,142.824648,140.963606,128.686311,41.996071,152.836228,1262.509804,-2.781046,-51.132838,1251.112745,-0.671569,-50.823432,1238.044118,0.066993,-52.020627,1208.595920,1199.617744,1186.090484
abstract_0212.jpg,167.111399,168.512953,168.319516,153.213316,48.928722,181.846978,1493.096939,-0.426871,-79.071306,1477.933673,-0.168367,-65.396048,1462.081633,-0.098639,-58.015464,1413.598762,1412.369258,1403.967529
abstract_0213.jpg,117.775895,115.790333,115.750157,105.341481,33.591651,125.023026,1118.481343,-2.411692,-88.572682,1107.141791,0.368159,-92.145990,1108.634328,0.154229,-92.191103,1027.496970,1015.363960,1016.597454
abstract_0214.jpg,89.463768,102.520034,104.127025,94.402055,29.232643,111.942950,846.704082,-0.312925,-66.297619,973.428571,-1.125850,-76.962585,1013.642857,-0.272109,-90.219388,780.093537,895.340136,923.151361
abstract_0215.jpg,101.137702,101.089269,96.751187,88.997958,30.660693,105.879468,689.988636,0.640152,61.448864,689.250000,-1.280303,60.390152,662.670455,-0.488636,55.524621,752.077652,748.359848,717.706439
abstract_0216.jpg,87.792717,87.660131,88.394024,80.277106,25.193931,95.230700,867.205556,0.079630,-82.349074,863.411111,-0.407407,-81.061111,865.727778,0.687037,-79.091667,784.936111,781.942593,787.323148
abstract_0217.jpg,80.860899,80.088210,79.477523,72.458897,23.414894,86.031145,763.740000,0.330000,-55.622896,749.290000,0.253333,-51.409091,741.370000,0.146667,-49.829966,708.447104,698.134242,691.686700
abstract_0218.jpg,112.896426,108.650620,102.482859,94.616309,33.420686,112.655171,1186.500000,-0.571839,-140.530435,1145.728448,0.443966,-138.116667,1088.853448,-0.839080,-133.601449,1045.397726,1008.055747,954.412919
abstract_0219.jpg,111.991935,112.017025,111.728495,101.736407,32.574382,120.759104,986.234043,-1.666667,-44.744624,989.856383,-2.154255,-45.745520,983.255319,-3.358156,-43.521505,939.822752,941.956608,936.375658
abstract_0220.jpg,101.310433,101.403732,101.220526,92.150984,29.463876,109.376794,1069.295000,0.311667,-129.271886,1073.535000,0.391667,-130.992424,1075.250000,0.390000,-132.654882,940.334781,942.934242,942.985118
abstract_0221.jpg,151.664430,150.595078,150.909769,137.258658,43.575019,162.881849,1330.031250,0.174107,-58.168899,1264.549107,0.843750,-29.817708,1269.799107,0.153274,-31.264137,1272.036458,1235.575149,1238.688244
abstract_0222.jpg,67.080749,67.133721,66.955426,60.968663,19.524050,72.368915,523.873077,-0.544872,7.639535,524.657692,-1.019231,7.365633,525.473077,-0.742308,5.479974,530.967740,531.004095,530.210743
abstract_0223.jpg,91.776042,91.103299,91.605903,83.250799,26.264149,98.773542,765.807292,1.192708,-15.141493,758.588542,0.387153,-14.039063,756.901042,-1.282986,-11.247396,751.858507,744.936632,744.370660
abstract_0224.jpg,136.072842,134.553444,134.159145,122.171568,39.142732,145.018052,1267.792453,-0.861635,-88.990566,1240.844340,0.231132,-81.606132,1239.377358,-0.138365,-82.477987,1177.940252,1159.469340,1156.761006
abstract_0225.jpg,98.942982,98.450877,100.822807,91.226930,27.815456,108.129614,1059.989583,-1.475694,-133.938596,1055.010417,-2.086806,-133.910526,1068.963542,-1.303819,-131.295614,924.575292,919.013085,936.364108
abstract_0226.jpg,61.748000,61.802667,61.145333,55.786867,18.126547,66.247307,519.710938,0.174479,-12.461640,518.289063,0.190104,-11.466931,512.656250,0.432292,-11.023810,507.423776,507.012235,502.064732
abstract_0227.jpg,80.179183,80.224638,79.949275,72.814420,23.350507,86.433333,808.722656,0.186198,-82.717192,810.472656,-0.863281,-83.231627,808.281250,-2.854167,-83.052493,726.191663,726.377748,722.374590
abstract_0228.jpg,112.225780,112.121511,112.584565,102.350082,32.371691,121.443153,1159.166667,0.071895,-131.112745,1154.691176,-1.063725,-129.288399,1157.735294,-0.323529,-128.674837,1028.125817,1024.339052,1028.736928
abstract_0229.jpg,84.502110,84.502110,84.502110,76.896920,24.505612,91.262278,1014.000000,0.020000,-169.003367,1014.000000,0.020000,-169.003367,1014.000000,0.006667,-169.003367,845.016633,845.016633,845.003300
abstract_0230.jpg,104.713530,104.507181,93.565382,87.551693,33.699040,104.551988,1136.120536,0.099702,-150.167417,1134.901786,-0.306548,-150.782282,1070.540179,0.486607,-160.985736,986.052821,983.812956,910.041050
abstract_0231.jpg,85.759450,86.594502,86.940722,79.039888,25.005077,93.785189,729.188776,-0.022109,-22.351375,737.071429,0.421769,-22.551546,743.127551,-0.569728,-24.969931,706.815292,714.941651,717.587892
abstract_0232.jpg,151.380570,151.584670,151.334225,137.769242,44.037193,163.521105,1144.090426,2.260638,35.899823,1145.335106,2.590426,36.993794,1144.021277,2.489362,34.705674,1182.250887,1184.919326,1181.216312
abstract_0233.jpg,148.351816,148.615679,149.009560,135.512046,42.976444,160.804283,1293.022727,-0.532828,-53.829517,1298.958333,-0.978535,-55.596692,1301.310606,-0.388889,-55.305980,1238.660382,1242.383106,1245.615738
abstract_0234.jpg,77.972807,78.581579,78.398246,71.382737,22.845491,84.728772,744.395833,-0.076389,-60.655263,753.895833,-0.107639,-63.021930,754.578125,-0.380208,-63.926316,683.664181,690.766265,690.271601
abstract_0235.jpg,100.146905,99.847875,99.391499,90.546667,29.097360,107.488859,977.058036,0.043155,-88.304315,975.834821,-0.840774,-88.514137,973.816964,-0.188988,-89.017113,888.796875,886.479911,884.610863
abstract_0236.jpg,128.914798,127.941704,126.199552,115.224865,37.643161,136.853004,991.004464,-0.257440,20.290923,985.031250,-0.156250,19.173363,972.687500,-0.000000,18.316964,1011.037946,1004.048363,991.004464
abstract_0237.jpg,142.093385,141.529183,140.607652,128.155700,41.329137,152.151154,1069.015385,0.115385,31.989664,1068.150000,0.155128,30.115633,1069.546154,0.164103,25.994832,1101.120433,1098.420761,1095.705088
abstract_0238.jpg,107.205071,107.153617,107.302759,97.612699,31.028315,115.839254,987.058036,1.418155,-63.997768,988.995536,1.379464,-65.564732,989.937500,1.321429,-65.816964,924.478423,924.810268,925.441964
abstract_0239.jpg,126.665816,126.707483,126.691327,115.292662,36.750179,136.831803,1224.693878,-0.173469,-105.710884,1225.362245,-0.280612,-105.856293,1225.448980,-0.210884,-105.955782,1118.809524,1119.225340,1119.282313
abstract_0240.jpg,48.825249,48.850746,49.090796,44.619813,14.092301,52.941244,585.902985,-0.490050,-97.650498,586.208955,-0.457711,-97.701493,589.089552,-0.383085,-98.181592,487.762438,488.049751,490.524876
abstract_0241.jpg,122.383244,121.828877,121.946524,110.945455,35.293904,131.664599,1226.515957,0.161348,-123.784574,1217.414894,0.301418,-121.512411,1218.101064,0.544326,-121.488475,1102.892730,1096.203901,1097.156915
abstract_0242.jpg,93.451499,94.344797,94.025573,85.633501,27.458951,101.649771,869.770833,0.142361,-64.291228,886.901042,-0.092014,-67.871053,889.104167,0.277778,-68.792982,805.621966,818.937975,820.588962
abstract_0243.jpg,117.577836,117.365875,117.117854,106.631812,34.112990,126.566649,1048.526042,-0.074653,-55.078070,1049.520833,0.572917,-56.035965,1047.171875,-0.147569,-55.694737,993.373319,994.057785,991.329569
abstract_0244.jpg,81.587021,81.766962,81.787611,74.422183,23.706018,88.324012,881.693662,-0.379108,-114.324531,884.176056,-0.678404,-114.902582,885.950704,-0.539906,-115.750000,766.990023,768.595070,769.660798
abstract_0245.jpg,149.000000,160.171111,175.576296,156.385289,41.674015,184.692741,1241.127193,-2.343567,-23.224926,1347.337719,1.960526,-33.612832,1458.328947,0.033626,-24.791298,1215.558699,1315.685414,1433.571275
abstract_0246.jpg,120.082492,119.298822,122.281145,110.619731,33.672138,131.109293,1027.575000,-1.728333,-34.889731,1013.375000,-0.998333,-30.369529,1023.280000,-3.110000,-24.801347,990.956936,982.007138,995.368653
abstract_0247.jpg,91.800363,83.425287,75.479734,70.434580,26.656455,84.060690,1005.090580,0.677536,-134.993357,885.974638,0.740338,-109.082729,740.257246,1.346618,-68.054952,870.774758,777.632246,673.548913
abstract_0248.jpg,117.861380,117.377176,117.368150,106.807002,34.042179,126.760490,1084.142308,0.093590,-70.359615,1102.534615,0.085897,-81.619872,1100.923077,-0.069231,-80.764103,1013.876282,1021.000641,1020.089744
abstract_0249.jpg,97.491039,96.682796,97.357527,88.446909,27.828844,104.930215,845.468085,-2.223404,-32.637097,843.430851,-2.661348,-33.879928,852.335106,-2.079787,-35.590502,810.607584,806.889575,814.664817
abstract_0250.jpg,122.946459,122.937824,122.909326,111.853756,35.660803,132.751192,1173.173469,0.010204,-95.032646,1173.535714,-0.304422,-95.103952,1173.647959,-0.528912,-95.253436,1078.151027,1078.127341,1077.865611
abstract_0251.jpg,85.000000,85.000000,85.000000,77.350000,24.650000,91.800000,1020.000000,0.000000,-170.000000,1020.000000,0.000000,-170.000000,1020.000000,0.000000,-170.000000,850.000000,850.000000,850.000000
abstract_0252.jpg,98.176779,98.425468,100.526592,91.016951,27.892037,107.896360,755.258929,-0.803571,15.147321,754.419643,-0.866071,16.602679,766.464286,-0.785714,19.479167,769.602679,770.156250,785.157738
abstract_0253.jpg,106.935733,106.284490,106.203942,96.663308,30.847472,114.726033,1147.158163,0.382653,-144.893707,1145.683673,1.163265,-147.583333,1145.122449,0.642857,-147.642857,1002.647109,999.263605,998.122449
abstract_0254.jpg,138.289007,137.800532,137.515957,125.202128,40.050372,148.608298,1228.074468,3.585106,-61.742908,1230.547872,2.367021,-66.484929,1227.803191,1.781915,-65.584220,1169.916667,1166.429965,1164.000887
abstract_0255.jpg,105.180929,105.129584,104.920945,95.523961,30.552258,113.381385,1060.927885,-0.966346,-109.301780,1056.466346,-0.389423,-108.010518,1052.572115,-0.783654,-106.795307,950.659759,948.066405,944.993154
abstract_0256.jpg,151.679438,151.555556,151.311622,137.747241,44.026731,163.494610,1321.318182,0.732323,-55.688295,1322.753788,0.715909,-57.079517,1321.636364,-0.260101,-57.249364,1266.362210,1266.390180,1264.126899
abstract_0257.jpg,116.190041,115.061992,116.890244,105.967907,32.801220,125.656423,927.804878,-1.841463,1.410569,917.457317,-2.331301,1.114837,924.756098,-0.991870,4.463415,927.373984,916.240854,928.227642
abstract_0258.jpg,88.123389,88.156538,88.228361,80.272007,25.543131,95.263646,925.815217,-2.478261,-110.111722,926.277174,-3.226449,-110.178571,927.277174,-3.788043,-110.343407,813.225235,812.872153,813.145724
abstract_0259.jpg,76.908076,77.450172,79.030928,71.570378,21.970515,84.847560,737.331633,0.732993,-63.981959,743.586735,-1.042517,-64.025773,752.219388,-0.998299,-60.810997,674.082667,678.518444,690.410092
abstract_0260.jpg,88.760132,91.043838,91.682382,83.290488,26.204764,98.812639,974.514706,-0.308824,-130.676568,1002.897059,-0.488562,-135.833333,1009.063725,-1.138889,-136.404290,843.529315,866.575163,871.520546
